,date,location_key,new_confirmed,new_deceased,new_recovered,new_tested,cumulative_confirmed,cumulative_deceased,cumulative_recovered,cumulative_tested,Population,ratio_new
6607630,2020-01-01,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607631,2020-01-02,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607632,2020-01-03,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607633,2020-01-04,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607634,2020-01-05,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607635,2020-01-06,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607636,2020-01-07,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607637,2020-01-08,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607638,2020-01-09,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607639,2020-01-10,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607640,2020-01-11,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607641,2020-01-12,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607642,2020-01-13,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607643,2020-01-14,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607644,2020-01-15,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607645,2020-01-16,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607646,2020-01-17,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607647,2020-01-18,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607648,2020-01-19,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607649,2020-01-20,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607650,2020-01-21,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607651,2020-01-22,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607652,2020-01-23,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607653,2020-01-24,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607654,2020-01-25,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607655,2020-01-26,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607656,2020-01-27,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607657,2020-01-28,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607658,2020-01-29,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607659,2020-01-30,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607660,2020-01-31,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607661,2020-02-01,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607662,2020-02-02,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607663,2020-02-03,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607664,2020-02-04,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607665,2020-02-05,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607666,2020-02-06,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607667,2020-02-07,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607668,2020-02-08,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607669,2020-02-09,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607670,2020-02-10,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607671,2020-02-11,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607672,2020-02-12,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607673,2020-02-13,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607674,2020-02-14,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607675,2020-02-15,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607676,2020-02-16,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607677,2020-02-17,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607678,2020-02-18,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607679,2020-02-19,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607680,2020-02-20,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607681,2020-02-21,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607682,2020-02-22,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607683,2020-02-23,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607684,2020-02-24,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607685,2020-02-25,ES_AN,0.0,0.0,,,0.0,0.0,,,8464411.0,0.0
6607686,2020-02-26,ES_AN,1.0,0.0,,,1.0,0.0,,,8464411.0,1.1814171121889048e-07
6607687,2020-02-27,ES_AN,1.0,0.0,,,2.0,0.0,,,8464411.0,1.1814171121889048e-07
6607688,2020-02-28,ES_AN,6.0,0.0,,,8.0,0.0,,,8464411.0,7.088502673133429e-07
6607689,2020-02-29,ES_AN,3.0,0.0,,,11.0,0.0,,,8464411.0,3.5442513365667146e-07
6607690,2020-03-01,ES_AN,0.0,0.0,,,11.0,0.0,,,8464411.0,0.0
6607691,2020-03-02,ES_AN,1.0,0.0,,,12.0,0.0,,,8464411.0,1.1814171121889048e-07
6607692,2020-03-03,ES_AN,1.0,0.0,,,13.0,0.0,,,8464411.0,1.1814171121889048e-07
6607693,2020-03-04,ES_AN,0.0,0.0,,,13.0,0.0,,,8464411.0,0.0
6607694,2020-03-05,ES_AN,5.0,0.0,,,18.0,0.0,,,8464411.0,5.907085560944524e-07
6607695,2020-03-06,ES_AN,13.0,0.0,,,31.0,0.0,,,8464411.0,1.5358422458455763e-06
6607696,2020-03-07,ES_AN,5.0,0.0,,,36.0,0.0,,,8464411.0,5.907085560944524e-07
6607697,2020-03-08,ES_AN,18.0,0.0,,,54.0,0.0,,,8464411.0,2.1265508019400285e-06
6607698,2020-03-09,ES_AN,19.0,0.0,,,73.0,0.0,,,8464411.0,2.244692513158919e-06
6607699,2020-03-10,ES_AN,18.0,0.0,,,91.0,0.0,,,8464411.0,2.1265508019400285e-06
6607700,2020-03-11,ES_AN,46.0,0.0,,,137.0,0.0,,,8464411.0,5.434518716068962e-06
6607701,2020-03-12,ES_AN,76.0,0.0,,,213.0,0.0,,,8464411.0,8.978770052635677e-06
6607702,2020-03-13,ES_AN,157.0,2.0,,,370.0,2.0,,,8464411.0,1.8548248661365806e-05
6607703,2020-03-14,ES_AN,123.0,5.0,,,493.0,7.0,,,8464411.0,1.453143047992353e-05
6607704,2020-03-15,ES_AN,167.0,4.0,,,660.0,11.0,,,8464411.0,1.972966577355471e-05
6607705,2020-03-16,ES_AN,129.0,5.0,,,789.0,16.0,,,8464411.0,1.5240280747236873e-05
6607706,2020-03-17,ES_AN,253.0,8.0,,,1042.0,24.0,,,8464411.0,2.9889852938379293e-05
6607707,2020-03-18,ES_AN,248.0,5.0,,,1290.0,29.0,,,8464411.0,2.929914438228484e-05
6607708,2020-03-19,ES_AN,339.0,15.0,,,1629.0,44.0,,,8464411.0,4.005004010320387e-05
6607709,2020-03-20,ES_AN,318.0,14.0,,,1947.0,58.0,,,8464411.0,3.7569064167607174e-05
6607710,2020-03-21,ES_AN,381.0,18.0,,,2328.0,76.0,,,8464411.0,4.501199197439727e-05
6607711,2020-03-22,ES_AN,367.0,28.0,,,2695.0,104.0,,,8464411.0,4.3358008017332804e-05
6607712,2020-03-23,ES_AN,555.0,30.0,,,3250.0,134.0,,,8464411.0,6.556864972648422e-05
6607713,2020-03-24,ES_AN,560.0,36.0,,,3810.0,170.0,,,8464411.0,6.615935828257867e-05
6607714,2020-03-25,ES_AN,644.0,33.0,,,4454.0,203.0,,,8464411.0,7.608326202496547e-05
6607715,2020-03-26,ES_AN,675.0,46.0,,,5129.0,249.0,,,8464411.0,7.974565507275108e-05
6607716,2020-03-27,ES_AN,644.0,48.0,,,5773.0,297.0,,,8464411.0,7.608326202496547e-05
6607717,2020-03-28,ES_AN,647.0,28.0,,,6420.0,325.0,,,8464411.0,7.643768715862215e-05
6607718,2020-03-29,ES_AN,405.0,40.0,,,6825.0,365.0,,,8464411.0,4.784739304365064e-05
6607719,2020-03-30,ES_AN,483.0,53.0,,,7308.0,418.0,,,8464411.0,5.7062446518724105e-05
6607720,2020-03-31,ES_AN,514.0,47.0,,,7822.0,465.0,,,8464411.0,6.072483956650971e-05
6607721,2020-04-01,ES_AN,470.0,43.0,,,8292.0,508.0,,,8464411.0,5.5526604272878524e-05
6607722,2020-04-02,ES_AN,466.0,54.0,,,8758.0,562.0,,,8464411.0,5.505403742800296e-05
6607723,2020-04-03,ES_AN,372.0,44.0,,,9130.0,606.0,,,8464411.0,4.394871657342726e-05
6607724,2020-04-04,ES_AN,372.0,51.0,,,9502.0,657.0,,,8464411.0,4.394871657342726e-05
6607725,2020-04-05,ES_AN,121.0,40.0,,,9623.0,697.0,,,8464411.0,1.4295147057485748e-05
6607726,2020-04-06,ES_AN,216.0,42.0,,,9839.0,739.0,,,8464411.0,2.5518609623280346e-05
6607727,2020-04-07,ES_AN,277.0,39.0,,,10116.0,778.0,,,8464411.0,3.2725254007632665e-05
6607728,2020-04-08,ES_AN,292.0,55.0,,,10408.0,833.0,,,8464411.0,3.449737967591602e-05
6607729,2020-04-09,ES_AN,210.0,32.0,,,10618.0,865.0,,,8464411.0,2.4809759355967e-05
6607730,2020-04-10,ES_AN,210.0,46.0,,,10828.0,911.0,,,8464411.0,2.4809759355967e-05
6607731,2020-04-11,ES_AN,155.0,23.0,,,10983.0,934.0,,,8464411.0,1.8311965238928026e-05
6607732,2020-04-12,ES_AN,109.0,33.0,,,11092.0,967.0,,,8464411.0,1.2877446522859063e-05
6607733,2020-04-13,ES_AN,146.0,21.0,,,11238.0,988.0,,,8464411.0,1.724868983795801e-05
6607734,2020-04-14,ES_AN,151.0,34.0,,,11389.0,1022.0,,,8464411.0,1.783939839405246e-05
6607735,2020-04-15,ES_AN,128.0,27.0,,,11517.0,1049.0,,,8464411.0,1.5122139036017981e-05
6607736,2020-04-16,ES_AN,122.0,25.0,,,11639.0,1074.0,,,8464411.0,1.441328876870464e-05
6607737,2020-04-17,ES_AN,126.0,26.0,,,11765.0,1100.0,,,8464411.0,1.48858556135802e-05
6607738,2020-04-18,ES_AN,71.0,19.0,,,11836.0,1119.0,,,8464411.0,8.388061496541224e-06
6607739,2020-04-19,ES_AN,52.0,19.0,,,11888.0,1138.0,,,8464411.0,6.143368983382305e-06
6607740,2020-04-20,ES_AN,72.0,28.0,,,11960.0,1166.0,,,8464411.0,8.506203207760114e-06
6607741,2020-04-21,ES_AN,114.0,23.0,,,12074.0,1189.0,,,8464411.0,1.3468155078953514e-05
6607742,2020-04-22,ES_AN,68.0,15.0,,,12142.0,1204.0,,,8464411.0,8.033636362884553e-06
6607743,2020-04-23,ES_AN,68.0,23.0,,,12210.0,1227.0,,,8464411.0,8.033636362884553e-06
6607744,2020-04-24,ES_AN,73.0,11.0,,,12283.0,1238.0,,,8464411.0,8.624344918979004e-06
6607745,2020-04-25,ES_AN,53.0,12.0,,,12336.0,1250.0,,,8464411.0,6.261510694601195e-06
6607746,2020-04-26,ES_AN,15.0,13.0,,,12351.0,1263.0,,,8464411.0,1.7721256682833572e-06
6607747,2020-04-27,ES_AN,55.0,11.0,,,12406.0,1274.0,,,8464411.0,6.497794117038977e-06
6607748,2020-04-28,ES_AN,38.0,10.0,,,12444.0,1284.0,,,8464411.0,4.489385026317838e-06
6607749,2020-04-29,ES_AN,47.0,9.0,,,12491.0,1293.0,,,8464411.0,5.552660427287853e-06
6607750,2020-04-30,ES_AN,61.0,6.0,,,12552.0,1299.0,,,8464411.0,7.20664438435232e-06
6607751,2020-05-01,ES_AN,42.0,6.0,,,12594.0,1305.0,,,8464411.0,4.9619518711934e-06
6607752,2020-05-02,ES_AN,29.0,7.0,,,12623.0,1312.0,,,8464411.0,3.426109625347824e-06
6607753,2020-05-03,ES_AN,11.0,9.0,,,12634.0,1321.0,,,8464411.0,1.2995588234077954e-06
6607754,2020-05-04,ES_AN,23.0,13.0,,,12657.0,1334.0,,,8464411.0,2.717259358034481e-06
6607755,2020-05-05,ES_AN,55.0,9.0,,,12712.0,1343.0,,,8464411.0,6.497794117038977e-06
6607756,2020-05-06,ES_AN,28.0,5.0,,,12740.0,1348.0,,,8464411.0,3.3079679141289334e-06
6607757,2020-05-07,ES_AN,24.0,6.0,,,12764.0,1354.0,,,8464411.0,2.8354010692533716e-06
6607758,2020-05-08,ES_AN,28.0,2.0,,,12792.0,1356.0,,,8464411.0,3.3079679141289334e-06
6607759,2020-05-09,ES_AN,20.0,7.0,,,12812.0,1363.0,,,8464411.0,2.3628342243778094e-06
6607760,2020-05-10,ES_AN,19.0,4.0,,,12831.0,1367.0,,,8464411.0,2.244692513158919e-06
6607761,2020-05-11,ES_AN,21.0,4.0,,,12852.0,1371.0,,,8464411.0,2.4809759355967e-06
6607762,2020-05-12,ES_AN,21.0,3.0,,,12873.0,1374.0,,,8464411.0,2.4809759355967e-06
6607763,2020-05-13,ES_AN,17.0,7.0,,,12890.0,1381.0,,,8464411.0,2.0084090907211383e-06
6607764,2020-05-14,ES_AN,15.0,8.0,,,12905.0,1389.0,,,8464411.0,1.7721256682833572e-06
6607765,2020-05-15,ES_AN,30.0,4.0,,,12935.0,1393.0,,,8464411.0,3.5442513365667143e-06
6607766,2020-05-16,ES_AN,8.0,3.0,,,12943.0,1396.0,,,8464411.0,9.451336897511238e-07
6607767,2020-05-17,ES_AN,6.0,2.0,,,12949.0,1398.0,,,8464411.0,7.088502673133429e-07
6607768,2020-05-18,ES_AN,14.0,5.0,,,12963.0,1403.0,,,8464411.0,1.6539839570644667e-06
6607769,2020-05-19,ES_AN,14.0,2.0,,,12977.0,1405.0,,,8464411.0,1.6539839570644667e-06
6607770,2020-05-20,ES_AN,27.0,0.0,,,13004.0,1405.0,,,8464411.0,3.189826202910043e-06
6607771,2020-05-21,ES_AN,9.0,4.0,,,13013.0,1409.0,,,8464411.0,1.0632754009700143e-06
6607772,2020-05-22,ES_AN,12.0,3.0,,,13025.0,1412.0,,,8464411.0,1.4177005346266858e-06
6607773,2020-05-23,ES_AN,6.0,2.0,,,13031.0,1414.0,,,8464411.0,7.088502673133429e-07
6607774,2020-05-24,ES_AN,3.0,4.0,,,13034.0,1418.0,,,8464411.0,3.5442513365667146e-07
6607775,2020-05-25,ES_AN,7.0,3.0,,,13041.0,1421.0,,,8464411.0,8.269919785322334e-07
6607776,2020-05-26,ES_AN,7.0,1.0,,,13048.0,1422.0,,,8464411.0,8.269919785322334e-07
6607777,2020-05-27,ES_AN,12.0,0.0,,,13060.0,1422.0,,,8464411.0,1.4177005346266858e-06
6607778,2020-05-28,ES_AN,11.0,2.0,,,13071.0,1424.0,,,8464411.0,1.2995588234077954e-06
6607779,2020-05-29,ES_AN,12.0,0.0,,,13083.0,1424.0,,,8464411.0,1.4177005346266858e-06
6607780,2020-05-30,ES_AN,13.0,2.0,,,13096.0,1426.0,,,8464411.0,1.5358422458455763e-06
6607781,2020-05-31,ES_AN,10.0,0.0,,,13106.0,1426.0,,,8464411.0,1.1814171121889047e-06
6607782,2020-06-01,ES_AN,19.0,0.0,,,13125.0,1426.0,,,8464411.0,2.244692513158919e-06
6607783,2020-06-02,ES_AN,11.0,0.0,,,13136.0,1426.0,,,8464411.0,1.2995588234077954e-06
6607784,2020-06-03,ES_AN,17.0,1.0,,,13153.0,1427.0,,,8464411.0,2.0084090907211383e-06
6607785,2020-06-04,ES_AN,11.0,1.0,,,13164.0,1428.0,,,8464411.0,1.2995588234077954e-06
6607786,2020-06-05,ES_AN,14.0,0.0,,,13178.0,1428.0,,,8464411.0,1.6539839570644667e-06
6607787,2020-06-06,ES_AN,10.0,2.0,,,13188.0,1430.0,,,8464411.0,1.1814171121889047e-06
6607788,2020-06-07,ES_AN,3.0,0.0,,,13191.0,1430.0,,,8464411.0,3.5442513365667146e-07
6607789,2020-06-08,ES_AN,5.0,0.0,,,13196.0,1430.0,,,8464411.0,5.907085560944524e-07
6607790,2020-06-09,ES_AN,7.0,0.0,,,13203.0,1430.0,,,8464411.0,8.269919785322334e-07
6607791,2020-06-10,ES_AN,3.0,2.0,,,13206.0,1432.0,,,8464411.0,3.5442513365667146e-07
6607792,2020-06-11,ES_AN,8.0,0.0,,,13214.0,1432.0,,,8464411.0,9.451336897511238e-07
6607793,2020-06-12,ES_AN,4.0,1.0,,,13218.0,1433.0,,,8464411.0,4.725668448755619e-07
6607794,2020-06-13,ES_AN,5.0,0.0,,,13223.0,1433.0,,,8464411.0,5.907085560944524e-07
6607795,2020-06-14,ES_AN,1.0,0.0,,,13224.0,1433.0,,,8464411.0,1.1814171121889048e-07
6607796,2020-06-15,ES_AN,2.0,1.0,,,13226.0,1434.0,,,8464411.0,2.3628342243778095e-07
6607797,2020-06-16,ES_AN,6.0,0.0,,,13232.0,1434.0,,,8464411.0,7.088502673133429e-07
6607798,2020-06-17,ES_AN,7.0,1.0,,,13239.0,1435.0,,,8464411.0,8.269919785322334e-07
6607799,2020-06-18,ES_AN,23.0,0.0,,,13262.0,1435.0,,,8464411.0,2.717259358034481e-06
6607800,2020-06-19,ES_AN,8.0,1.0,,,13270.0,1436.0,,,8464411.0,9.451336897511238e-07
6607801,2020-06-20,ES_AN,13.0,0.0,,,13283.0,1436.0,,,8464411.0,1.5358422458455763e-06
6607802,2020-06-21,ES_AN,2.0,1.0,,,13285.0,1437.0,,,8464411.0,2.3628342243778095e-07
6607803,2020-06-22,ES_AN,4.0,0.0,,,13289.0,1437.0,,,8464411.0,4.725668448755619e-07
6607804,2020-06-23,ES_AN,28.0,0.0,,,13317.0,1437.0,,,8464411.0,3.3079679141289334e-06
6607805,2020-06-24,ES_AN,91.0,1.0,,,13408.0,1438.0,,,8464411.0,1.0750895720919034e-05
6607806,2020-06-25,ES_AN,16.0,0.0,,,13424.0,1438.0,,,8464411.0,1.8902673795022476e-06
6607807,2020-06-26,ES_AN,22.0,1.0,,,13446.0,1439.0,,,8464411.0,2.5991176468155907e-06
6607808,2020-06-27,ES_AN,16.0,0.0,,,13462.0,1439.0,,,8464411.0,1.8902673795022476e-06
6607809,2020-06-28,ES_AN,35.0,0.0,,,13497.0,1439.0,,,8464411.0,4.134959892661167e-06
6607810,2020-06-29,ES_AN,14.0,2.0,,,13511.0,1441.0,,,8464411.0,1.6539839570644667e-06
6607811,2020-06-30,ES_AN,26.0,0.0,,,13537.0,1441.0,,,8464411.0,3.0716844916911525e-06
6607812,2020-07-01,ES_AN,19.0,0.0,,,13556.0,1441.0,,,8464411.0,2.244692513158919e-06
6607813,2020-07-02,ES_AN,12.0,0.0,,,13568.0,1441.0,,,8464411.0,1.4177005346266858e-06
6607814,2020-07-03,ES_AN,24.0,0.0,,,13592.0,1441.0,,,8464411.0,2.8354010692533716e-06
6607815,2020-07-04,ES_AN,17.0,0.0,,,13609.0,1441.0,,,8464411.0,2.0084090907211383e-06
6607816,2020-07-05,ES_AN,12.0,0.0,,,13621.0,1441.0,,,8464411.0,1.4177005346266858e-06
6607817,2020-07-06,ES_AN,10.0,1.0,,,13631.0,1442.0,,,8464411.0,1.1814171121889047e-06
6607818,2020-07-07,ES_AN,37.0,1.0,,,13668.0,1443.0,,,8464411.0,4.371243315098948e-06
6607819,2020-07-08,ES_AN,54.0,2.0,,,13722.0,1445.0,,,8464411.0,6.379652405820086e-06
6607820,2020-07-09,ES_AN,42.0,0.0,,,13764.0,1445.0,,,8464411.0,4.9619518711934e-06
6607821,2020-07-10,ES_AN,51.0,0.0,,,13815.0,1445.0,,,8464411.0,6.025227272163415e-06
6607822,2020-07-11,ES_AN,42.0,0.0,,,13857.0,1445.0,,,8464411.0,4.9619518711934e-06
6607823,2020-07-12,ES_AN,20.0,0.0,,,13877.0,1445.0,,,8464411.0,2.3628342243778094e-06
6607824,2020-07-13,ES_AN,31.0,0.0,,,13908.0,1445.0,,,8464411.0,3.662393047785605e-06
6607825,2020-07-14,ES_AN,85.0,1.0,,,13993.0,1446.0,,,8464411.0,1.004204545360569e-05
6607826,2020-07-15,ES_AN,46.0,0.0,,,14039.0,1446.0,,,8464411.0,5.434518716068962e-06
6607827,2020-07-16,ES_AN,78.0,1.0,,,14117.0,1447.0,,,8464411.0,9.215053475073457e-06
6607828,2020-07-17,ES_AN,113.0,0.0,,,14230.0,1447.0,,,8464411.0,1.3350013367734624e-05
6607829,2020-07-18,ES_AN,103.0,0.0,,,14333.0,1447.0,,,8464411.0,1.216859625554572e-05
6607830,2020-07-19,ES_AN,89.0,0.0,,,14422.0,1447.0,,,8464411.0,1.0514612298481253e-05
6607831,2020-07-20,ES_AN,98.0,0.0,,,14520.0,1447.0,,,8464411.0,1.1577887699451267e-05
6607832,2020-07-21,ES_AN,56.0,0.0,,,14576.0,1447.0,,,8464411.0,6.615935828257867e-06
6607833,2020-07-22,ES_AN,81.0,0.0,,,14657.0,1447.0,,,8464411.0,9.56947860873013e-06
6607834,2020-07-23,ES_AN,109.0,0.0,,,14766.0,1447.0,,,8464411.0,1.2877446522859063e-05
6607835,2020-07-24,ES_AN,133.0,1.0,,,14899.0,1448.0,,,8464411.0,1.5712847592112434e-05
6607836,2020-07-25,ES_AN,101.0,1.0,,,15000.0,1449.0,,,8464411.0,1.193231283310794e-05
6607837,2020-07-26,ES_AN,62.0,0.0,,,15062.0,1449.0,,,8464411.0,7.32478609557121e-06
6607838,2020-07-27,ES_AN,88.0,0.0,,,15150.0,1449.0,,,8464411.0,1.0396470587262363e-05
6607839,2020-07-28,ES_AN,109.0,0.0,,,15259.0,1449.0,,,8464411.0,1.2877446522859063e-05
6607840,2020-07-29,ES_AN,150.0,0.0,,,15409.0,1449.0,,,8464411.0,1.7721256682833573e-05
6607841,2020-07-30,ES_AN,202.0,0.0,,,15611.0,1449.0,,,8464411.0,2.386462566621588e-05
6607842,2020-07-31,ES_AN,225.0,0.0,,,15836.0,1449.0,,,8464411.0,2.658188502425036e-05
6607843,2020-08-01,ES_AN,190.0,0.0,,,16026.0,1449.0,,,8464411.0,2.2446925131589193e-05
6607844,2020-08-02,ES_AN,161.0,1.0,,,16187.0,1450.0,,,8464411.0,1.9020815506241367e-05
6607845,2020-08-03,ES_AN,192.0,0.0,,,16379.0,1450.0,,,8464411.0,2.2683208554026973e-05
6607846,2020-08-04,ES_AN,236.0,0.0,,,16615.0,1450.0,,,8464411.0,2.7881443847658154e-05
6607847,2020-08-05,ES_AN,325.0,1.0,,,16940.0,1451.0,,,8464411.0,3.8396056146139404e-05
6607848,2020-08-06,ES_AN,318.0,2.0,,,17258.0,1453.0,,,8464411.0,3.7569064167607174e-05
6607849,2020-08-07,ES_AN,355.0,1.0,,,17613.0,1454.0,,,8464411.0,4.194030748270612e-05
6607850,2020-08-08,ES_AN,339.0,2.0,,,17952.0,1456.0,,,8464411.0,4.005004010320387e-05
6607851,2020-08-09,ES_AN,254.0,0.0,,,18206.0,1456.0,,,8464411.0,3.000799464959818e-05
6607852,2020-08-10,ES_AN,255.0,0.0,,,18461.0,1456.0,,,8464411.0,3.0126136360817073e-05
6607853,2020-08-11,ES_AN,456.0,1.0,,,18917.0,1457.0,,,8464411.0,5.387262031581406e-05
6607854,2020-08-12,ES_AN,551.0,1.0,,,19468.0,1458.0,,,8464411.0,6.509608288160866e-05
6607855,2020-08-13,ES_AN,586.0,0.0,,,20054.0,1458.0,,,8464411.0,6.923104277426982e-05
6607856,2020-08-14,ES_AN,679.0,0.0,,,20733.0,1458.0,,,8464411.0,8.021822191762663e-05
6607857,2020-08-15,ES_AN,580.0,4.0,,,21313.0,1462.0,,,8464411.0,6.852219250695648e-05
6607858,2020-08-16,ES_AN,385.0,2.0,,,21698.0,1464.0,,,8464411.0,4.548455881927284e-05
6607859,2020-08-17,ES_AN,536.0,3.0,,,22234.0,1467.0,,,8464411.0,6.33239572133253e-05
6607860,2020-08-18,ES_AN,644.0,2.0,,,22878.0,1469.0,,,8464411.0,7.608326202496547e-05
6607861,2020-08-19,ES_AN,737.0,3.0,,,23615.0,1472.0,,,8464411.0,8.707044116832228e-05
6607862,2020-08-20,ES_AN,742.0,1.0,,,24357.0,1473.0,,,8464411.0,8.766114972441674e-05
6607863,2020-08-21,ES_AN,756.0,2.0,,,25113.0,1475.0,,,8464411.0,8.93151336814812e-05
6607864,2020-08-22,ES_AN,713.0,2.0,,,25826.0,1477.0,,,8464411.0,8.423504009906892e-05
6607865,2020-08-23,ES_AN,694.0,5.0,,,26520.0,1482.0,,,8464411.0,8.199034758591e-05
6607866,2020-08-24,ES_AN,605.0,6.0,,,27125.0,1488.0,,,8464411.0,7.147573528742874e-05
6607867,2020-08-25,ES_AN,832.0,1.0,,,27957.0,1489.0,,,8464411.0,9.829390373411688e-05
6607868,2020-08-26,ES_AN,1006.0,5.0,,,28963.0,1494.0,,,8464411.0,0.00011885056148620382
6607869,2020-08-27,ES_AN,1051.0,4.0,,,30014.0,1498.0,,,8464411.0,0.0001241669384910539
6607870,2020-08-28,ES_AN,1072.0,5.0,,,31086.0,1503.0,,,8464411.0,0.0001266479144266506
6607871,2020-08-29,ES_AN,910.0,5.0,,,31996.0,1508.0,,,8464411.0,0.00010750895720919034
6607872,2020-08-30,ES_AN,775.0,6.0,,,32771.0,1514.0,,,8464411.0,9.155982619464012e-05
6607873,2020-08-31,ES_AN,911.0,7.0,,,33682.0,1521.0,,,8464411.0,0.00010762709892040922
6607874,2020-09-01,ES_AN,992.0,6.0,,,34674.0,1527.0,,,8464411.0,0.00011719657752913936
6607875,2020-09-02,ES_AN,1123.0,11.0,,,35797.0,1538.0,,,8464411.0,0.00013267314169881401
6607876,2020-09-03,ES_AN,1060.0,7.0,,,36857.0,1545.0,,,8464411.0,0.0001252302138920239
6607877,2020-09-04,ES_AN,1437.0,10.0,,,38294.0,1555.0,,,8464411.0,0.00016976963902154562
6607878,2020-09-05,ES_AN,1019.0,11.0,,,39313.0,1566.0,,,8464411.0,0.0001203864037320494
6607879,2020-09-06,ES_AN,797.0,10.0,,,40110.0,1576.0,,,8464411.0,9.415894384145572e-05
6607880,2020-09-07,ES_AN,739.0,5.0,,,40849.0,1581.0,,,8464411.0,8.730672459076007e-05
6607881,2020-09-08,ES_AN,974.0,7.0,,,41823.0,1588.0,,,8464411.0,0.00011507002672719933
6607882,2020-09-09,ES_AN,1350.0,16.0,,,43173.0,1604.0,,,8464411.0,0.00015949131014550216
6607883,2020-09-10,ES_AN,1196.0,11.0,,,44369.0,1615.0,,,8464411.0,0.00014129748661779302
6607884,2020-09-11,ES_AN,1508.0,18.0,,,45877.0,1633.0,,,8464411.0,0.00017815770051808684
6607885,2020-09-12,ES_AN,944.0,13.0,,,46821.0,1646.0,,,8464411.0,0.00011152577539063262
6607886,2020-09-13,ES_AN,762.0,16.0,,,47583.0,1662.0,,,8464411.0,9.002398394879454e-05
